FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Université du Québec à Montréal Montreal Que",131742
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","University of Windsor Windsor Ont",121366
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Western Economic Diversification Canada Edmonton Alta",425000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Wichihik Iskwewak Safe House Inc Regina Sask",525671
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Winnipeg Center Vineyard Christian Fellowship Winnipeg Man",101840
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Women's Mental Health Resources of London London Ont",140603
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","York University Toronto Ont",134618
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Young Men's Christian Association of Canada Toronto Ont",1625546
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Young Women's Christian Association (YWCA) Canada Toronto Ont",895298
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Youth & Family Resource Network of Essex County Kingville Ont",106489
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out reach on homelessness to help communities better understand and more effectively address homelessness issues","Yukon Family Services Association Whitehorse YT",126460
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Toronto Waterfront Revitalization Initiative","Harbourfront Corporation Toronto Ont",10075000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Toronto Waterfront Revitalization Initiative","Toronto Waterfront Revitalization Corporation Toronto Ont",22199039
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Social and Enterprise Development Innovations Toronto Ont",1789475
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to for-profit enterprises for non-commercial activities and to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations for activities related to the 2006 World Urban Forum and to research organizations and research institutes for research to help understand and address World Urban Forum related issues","Federation of Canadian Municipalities Ottawa Ont",205906
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to for-profit enterprises for non-commercial activities and to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations for activities related to the 2006 World Urban Forum and to research organizations and research institutes for research to help understand and address World Urban Forum related issues","GLOBE Foundation of Canada Vancouver BC",7221038
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to for-profit enterprises for non-commercial activities and to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations for activities related to the 2006 World Urban Forum and to research organizations and research institutes for research to help understand and address World Urban Forum related issues","International Centre for Sustainable Cities Vancouver BC",205548
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Human Resources and Skills Development","Contributions to for-profit enterprises for non-commercial activities and to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations for activities related to the 2006 World Urban Forum and to research organizations and research institutes for research to help understand and address World Urban Forum related issues","Womens in Cities International Montreal Que",115000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Agnes Pratt Home St John's NL",184750
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","British Columbia Ministry of Finance Victoria BC",337622
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Castleview Wychwood Towers Toronto Ont",341107
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Cummer Lodge Willowdale Ont",166073
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Curateur Public Montreal Que",43195008
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Fudger House Toronto Ont",183586
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Hoyles Escasoni Complex St John's NL",566907
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Kings Regional Rehabilitation Centre Waterville NS",113547
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Kujbida Peter Estate of Late Thunder Bay Ont",131873
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Ministry of Community and Social Services Toronto Ont",2398562
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Office of The Public Guardian and Trustee Toronto Ont",38196066
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Office of the Public Trustee of Alberta Edmonton Alb",8716724
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Office of the Public Trustee of Nova Scotia Halifax NS",929661
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Ontario Ministry of Finance Toronto Ont",3563438
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Public Guardian and Trustee of British Columbia Vancouver BC",16590581
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Public Guardian and Trustee of Saskatchewan Regina Sask",6252444
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","Public Trustee of Manitoba Winnipeg Man",13603406
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Old age security payments","St Patrick's Mercy Home St John's NL",159873
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Energy Cost Benefit","Curateur Public Montreal Que",449125
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Energy Cost Benefit","Office of The Public Guardian and Trustee Toronto Ont",388500
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Energy Cost Benefit","Public Guardian and Trustee of British Columbia Vancouver BC",161250
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Energy Cost Benefit","Public Trustee of Manitoba Winnipeg Man",141250
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Autism Spectrum Disorder Ottawa Ont",105000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Big Brothers Big Sisters of Canada Burlington Ont",200000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Boys and Girls Clubs of Canada Markham Ont",200000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Association for Community Living Toronto Ont",1967000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Association of Family Resource Programs Ottawa Ont",250000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Association of The Deaf Ottawa Ont",216750
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Child Care Federation Ottawa Ont",840000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Council on Rehabilitation and Work Toronto Ont",550000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Council on Social Development Ottawa Ont",750000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Hard of Hearing Association Ottawa Ont",262000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Injured Workers Alliance Thunder Bay Ont",119200
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Canadian Paraplegic Association Ottawa Ont",280000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Child Welfare League of Canada Ottawa Ont",324100
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Community Association for Community Care Ottawa Ont",150000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Council of Canadians with Disabilities Winnipeg Man",1256500
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Family Service Canada Ottawa Ont",250000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","First Nations Child and Family Caring Society of Canada Ottawa Ont",150000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Learning Disabilities Association of Canada Ottawa Ont",175000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","National Anti-Poverty Organization Ottawa Ont",225000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","National Educational Association of Disabled Students Ottawa Ont",112500
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","National Network for Mental Health St Catharines Ont",120000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","National Youth In Care Network Ottawa Ont",100000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Neil Squire Society Burnaby BC",245000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","People First of Canada Winnipeg Man",311823
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","Tamarack Waterloo Ont",250000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","The Canadian National Institute for the Blind Toronto Ont",145833
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grants to non-profit organizations for activities eligible for support through the Social Development Partnerships Program","United Way of Canada Ottawa Ont",100000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","New horizons for seniors program","Big Brothers Big Sisters of Canada Burlington Ont",122617
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","New horizons for seniors program","Fédération des centres d'action bénévole du Québec Montreal Que",111425
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Grant to the Canadian National Institute for the Blind","The Canadian National Institute for the Blind Toronto Ont",6000000
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","British Columbia Centre for Ability Vancouver BC",746868
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Calgary Alternative Support Services Inc Calgary Alta",141368
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Association for Community Living Toronto Ont",775599
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Association of The Deaf Ottawa Ont",183096
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Council on Rehabilitation and Work Toronto Ont",848465
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Mental Health Association Toronto Ont",913192
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Paraplegic Association Ottawa Ont",653208
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Society for Social Development Nelson BC",223200
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Chrysalis: An Alberta Society for Citizens with Disabilities Edmonton Alta",136841
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Coalition for persons with disabilities Mississauga Ont",213046
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Comité d'adaptation de la main-d'oeuvre pour personnes handicapées Montreal Que",3858380
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Distinctive Employment Counselling Services of Alberta Edmonton Alta",188561
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","EmployAbility Partnership Sydney NS",142054
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Employment Placement and Support Services Red Deer Alta",203398
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Goodwill The Amity Group Hamilton Ont",255201
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Kingston Employment and Youth Services Inc Kingston Ont",261927
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Learning Disabilities Association of Canada Ottawa Ont",639930
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Lounor Focus Point Grande Prairie Alta",122403
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","National Network for Mental Health St Catharines Ont",1104755
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Neil Squire Society Burnaby BC",1083273
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Ontario March of Dimes Toronto Ont",384007
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","PATH Employment Services Hamilton Ont",634441
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Project Work Toronto Ont",232986
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Reaching E-quality Employment Services Inc Winnipeg Man",106825
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Saskatchewan Abilities Council Saskatoon Sask",160363
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Small Business Centre London Ont",175781
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","TEAM Work Cooperative Halifax NS",298677
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","The Canadian Association of Independent Living Centres Ottawa Ont",377497
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","The Canadian Hearing Society Toronto Ont",104890
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Training Coordination Group Toronto Ont",691159
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Active Living Alliance for Canadians with a Disability Ottawa Ont",162441
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Aphasia Centre of Ottawa Ottawa Ont",158732
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Association du Québec pour l'Intégration Sociale Montreal Que",311533
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","BC Aboriginal Network on Disability Society Victoria BC",109500
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Campaign 2000 Toronto Ont",240941
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Abilities Foundation Toronto Ont",148717
2005/2006,"HUMAN RESOURCES AND SOCIAL DEVELOPMENT","Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Canadian Aids Society Ottawa Ont",194585
