FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Bowman Employment Services Inc Maple Ridge BC",802140
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Boys and Girls Club of Canada Markham Ont",2120644
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Br Ti Murphy Learning Resource Centre Inc St John's NL",626975
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Brooks International Service Centre Brooks Alta",171900
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Buckmaster Circle Community Centre St John's NL",112071
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Buffalo Narrows Economic Development Corporation Buffalo Narrows Sask",131964
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Bureau de consultation Jeunesse Montreal Que",200334
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Calgary Catholic Immigration Society Calgary Alta",316283
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Calgary Drop-In & Rehab Centre Society Calgary Alta",112252
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Calgary Immigrant Aid Society Calgary Alta",456754
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Calgary Mennonite centre for newcomers Calgary Alta",289139
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canada Career Consortium Ottawa Ont",222476
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canada Safeway Limited Calgary Alta",110836
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Association for Community Living Toronto Ont",617818
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Aviation Maintenance Council Ottawa Ont",331694
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Cancer Society Toronto Ont",151345
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian CED Network Victoria BC",416737
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Council on Rehabilitation and Work Toronto Ont",195759
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Film and Television Production Association Ottawa Ont",304485
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Mental Health Association Toronto Ont",199239
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian National Institute for the Blind Toronto Ont",151468
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Red Cross Ottawa Ont",271083
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Steel Trade and Employment Congress Toronto Ont",184000
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Technology Human Resources Board Ottawa Ont",107584
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Training Institute Toronto Ont",315041
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canoraa Inc Toronto Ont",129191
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Careers in Motion Toronto Ont",137295
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Cariboo-Chilcotin Aboriginal Training Education Centre Society Williams Lake BC",1591069
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour communautaire de Rosemont L'Entre-Gens Montreal Que",279342
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour Solidarité Anjou Anjou Que",137516
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Causeway Work Centre Ottawa Ont",131684
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre d'Appui aux Communautes Immigrantes Bordeaux-Cartierville Montreal Que",128406
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre d'aide aux entreprises Haute-Yamaska et région Granby Que",147991
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre de Benevolat de la Peninsule Acadienne Inc Caraquet NB",225416
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre des Jeunes Francophones de Toronto Toronto Ont",212855
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre d'intervention des Basses-Laurentides pour l'emploi (CIBLE) Ste-Thérèse Que",108251
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre Émersion Manicouagan Inc Baie-Comeau Que",212702
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre financier aux entreprises du Restigouche Campbellton NB",462644
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre for Aboriginal Human Resources Development Winnipeg Man",1400000
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre for Entrepreneurship Education & Development Incorporated Halifax NS",133660
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre RIRE 2000 Quebec Que",111470
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Chateauguay Valley English Speaking Peoples Association Huntingdon Que",137413
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Chinook's Edge School Division #73 Innisfail Alta",215163
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Citizenship Council of Manitoba Winnipeg Man",143824
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","City of Mississauga Mississauga Ont",255198
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","City of Montreal Montreal Que",224277
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","City of St John's St John's NL",125467
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","City of Summerside Summerside PEI",103741
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","City of Toronto Toronto Ont",2092305
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","CJE MRC Desjardins Levis Que",120402
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Clean Nova Scotia Foundation Dartmouth NS",143164
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Club nautique Jacques-Cartier Gaspe Que",104091
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Coaching Association of Canada Ottawa Ont",382468
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Coast Salish Employment & Training Society Duncan BC",3677689
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Collectif des femmes immigrantes du Quebec Montreal Que",218118
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Collectif jeunesse du Témiscamingue Ville-Marie Que",100807
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","College Educacentre College Vancouver BC",324412
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","College of the North Atlantic St John's NL",333427
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Comité de prévention et de concertation jeunesse de la MRC d'Asbestos Asbestos Que",156836
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Comité organisateur des Jeux Montréal 2006 Montreal Que",105638
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Comité ZIP Les Deux Rives Trois-Rivières Que",113127
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Commission de la santé et de la sécurité du travail Quebec Que",593704
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Commission de la santé et des services sociaux des Premières Nations du Québec et du Labrador Wendake Que",3478736
2006/2007,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Grants to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Commission des loisirs de Richmond Inc Richmond Que",128875
