FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Experco-Stikeman Elliott Int'l Drummondville Que",1822900
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Federation of Canadian Municipalities Ottawa Ont",8340437
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Focus Humanitarian Assistance Toronto Ont",477988
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Fondo Nacional De Inversion Productiva y Social La Paz Bolivia",2037291
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Foote Robert Ottawa Ont",220625
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Fortin Pierre Chicoutimi Que",142546
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Forum for Agricultural Research in Africa Accra Ghana",1070334
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Foundation for International Training Markham Ont",2971803
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Foundation Open Society Institute Budapest Hungary",796717
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Gagnon Gérard St-Sauveur Que",189633
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Garry A Comber Nepean Ont",138419
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Gender Equality Support Project Lilongwe Li Malawi",116374
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Genivar Société en Commandite Québec Que",187259
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Geospatial/Salasan Consulting Inc Victoria BC",3625335
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Gestion De Projet Lb Inc Mascouche Que",169970
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Gestion Ralas Inc Westmount Que",116580
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Government of Ghana Accra Ghana",79446040
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Government of Kenya Nairobi Kenya",7800000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Government of Tanzania - Ministry of Justice and Constitutional Affairs Dar Es Salaam Tanzania",3900000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Government of Tanzania -Po-Psm Dar Es Salaam Tanzania",4225000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Government of the Republic of Nicaragua Managua Nigeria",5009960
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Government of the Socialist Republic of Vietnam Ministry of Finance Hanoi Vietnam",4722623
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Governo Da Republica De Moçambique - Min des Finanças Mapputo Mozambique",750000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Grant Macewan College Edmonton Alta",492118
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Groupe Consultation CCISD en Association avec le Cégep de St-Jérôme Que",1175800
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Groupe Consultation CCISD et MIR Québec Que",768807
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Groupe-Conseil Interalia SENC Longueuil Que",364714
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Groupement Oxfam-Québec/Crc Longueuil Que",876995
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Groupement SNC Lavalin Inc/Geomar Montréal Que",562673
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Habitat for Humanity Canada Waterloo Ont",315460
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Handicap International Afghanistan Kabul Afghanistan",100000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Health Partners International of Canada Pointe-Claire Que",954198
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","HealthBridge Foundation of Canada Ottawa Ont",516434
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Hickling Corporation Ottawa Ont",4450371
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Hivon Fernand Outremont Que",196082
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Hospice and Palliative Care Association of South Africa Pinelands Wc South Africa",930697
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Hydro-Québec Montréal Que",618570
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Hydrosult Inc Montréal Que",2401088
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","IBM Canada Ltd Ottawa Ont",5528068
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Ingenieros Y Arquitectos Asociados La Paz Bolivia",871537
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Institut National de Santé Publique Québec Que",319747
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Institute for Democracy In South Africa Pretoriag South Africa",200000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Institute of Public Administration Toronto Ont",1513842
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Instituto Nactional De La Estadistica La Paz Bolivia",775440
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Inter Pares Ottawa Ont",2947616
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Inter-American Institute for Cooperation on Agriculture Coronado Costa Rica",844267
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Intergovernmental Agency of the Francophonie Paris France",1000000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Center for Tropical Agriculture Cali Colombia",500000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Centre for Criminal Vancouver BC",169864
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Centre for Research in Agroforestry Barang Bogor Barat Indonesia",322410
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Centre for Sustainable Cities Vancouver BC",167258
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Criminal Defence Attorneys Association Montréal Que",885923
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Development & Relief Toronto Ont",208561
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Development Law Organization Rome Italy",135000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Development Management Advisory Group Inc Ottawa Ont",125677
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Development Research Ottawa Ont",5840440
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Finance Corporation Washington DC USA",796856
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Food Policy Research Washington DC USA",600108
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Institute for Tropical Agriculture Croydon United Kingdom",916256
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Livestock Research Institute Nairobi Kenya",13363259
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","International Organization for Migration Geneva Switzerland",4175525
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","IUCN - The World Conservation Union Montréal Que",310113
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","John Roper and Associates Burnaby BC",541362
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Justice Studies Center for the Americas Providencia Rm Chile",761712
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Kopinak Janice Guelph Ont",121081
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Lanoux Jacques Québec Que",125000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Larkin Florence Charlottetown PEI",111175
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Le Groupe Conseil Baastel Ltée Gatineau Que",214718
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Learnsphere Canada Fredericton NB",1138648
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Lépine Carolle Longueuil Que",132820
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Lévesque Carolle Montréal Que",157631
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","L'institut international d'études administratives de Montréal Montréal Que",100000
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","L'Observatoire Sahara/Sahel Tunis Tunisia",772984
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","Lochaven Management Consultants Vernon BC",189113
2008/2009,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Contributions for Bilateral Programming: Contributions in support of development assistance, including payments for loan agreements issued under the authority of previous Appropriation Acts, contributions for cooperation with countries in transition and contributions in support of regional or country specific development assistance projects, programs and activities for the benefit of developing countries or territories or countries in transition","L'Union des Producteurs Agricoles-Développement International Longueuil Que",2454517
