FSCL_YR,MINC,MINE,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,TOT_CY_XPND_AMT,AGRG_PYMT_AMT
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","Quadrus Investment Services Ltd, London, Ontario",0,231425
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","PFSL Investments Canada Ltd, Mississauga, Ontario",0,2246279
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","Northwest & Ethical Investments LP, Toronto, Ontario",0,272725
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","Nesbitt Burns Inc, Toronto, Ontario",0,101125
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","National Bank Securities Inc, Montréal, Quebec",0,1416991
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","National Bank of Canada, Montréal, Quebec",0,215950
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","MD Management Ltd, Ottawa, Ontario",0,102075
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","Manufacturers Life Insurance Company, Kitchener, Ontario",0,235525
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","Mackenzie Financial Services Inc, Toronto, Ontario",0,1484475
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","Laurentian Bank of Canada, Montréal, Quebec",0,135725
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","Investors Group Inc, Winnipeg, Manitoba",0,2170058
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Canada Learning Bond payments to Registered Education Savings Plan (RESP) trustees on behalf of RESP beneficiaries to support access to post-secondary education for children from low-income families","International Scholarship Foundation, Mississauga, Ontario",0,5982500
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for liabilities including liabilities in the form of guaranteed loans under the Canada Student Loans Act","Canadian Imperial Bank of Commerce, Toronto, Ontario",0,528003
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest payments to lending institutions under the Canada Student Loans Act",,-751,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest payments to lending institutions under the Canada Student Loans Act","Transfer payments under $100,000 (4 recipients)",0,-751
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act",,9599947,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act","Transfer payments under $100,000 (1,910 recipients)",0,-2625639
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act","Scotiabank, Toronto, Ontario",0,2590706
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act","Royal Bank of Canada, Toronto, Ontario",0,4124257
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act","National Bank of Canada, Montréal, Quebec",0,181669
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act","Canadian Imperial Bank of Commerce, Toronto, Ontario",0,4972561
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for interest and other payments to lending institutions and liabilities under the Canada Student Financial Assistance Act","Atlantic Student Loans Inc, Caraquet, New Brunswick",0,356393
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act",,524797965,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act","Transfer payments under $100,000 (269,572 recipients)",0,209581166
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act","Government of the Northwest Territories, Yellowknife, Northwest Territories",0,2092833
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act","Government of Quebec, Québec, Quebec",0,311389968
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act","Government of Nunavut, Iqaluit, Nunavut",0,1733998
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Payments of compensation respecting government employees (Government Employees Compensation Act) and merchant seamen (Merchant Seamen Compensation Act)",,1920,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Payments of compensation respecting government employees (Government Employees Compensation Act) and merchant seamen (Merchant Seamen Compensation Act)","Transfer payments under $100,000 (1 recipient)",0,1920
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2",,33535507278,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Transfer payments under $100,000 (5,439,352 recipients)",0,33331891342
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","St Patrick's Mercy Home, St John's, Newfoundland and Labrador",0,164430
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Region of Peel, Brampton, Ontario",0,150387
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Public Trustee Office, Halifax, Nova Scotia",0,3846715
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Public Trustee of Manitoba, Winnipeg, Manitoba",0,11082428
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Public Guardian and Trustee of Saskatchewan, Regina, Saskatchewan",0,6751054
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Public Guardian and Trustee of British Columbia, Vancouver, British Columbia",0,20979983
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Office of the Public Trustee, Fredericton, New Brunswick",0,7169697
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Office of the Public Trustee, Edmonton, Alberta",0,12464655
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Office of the Public Guardian and Trustee, Whitehorse, Yukon",0,121777
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Office of the Public Guardian and Trustee, Toronto, Ontario",0,57535052
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Long-term Care Homes and Services, Toronto, Ontario",0,913041
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Kings Regional Rehabilitation Centre, Waterville, Nova Scotia",0,297091
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Hoyles-Escasoni Complex, St John's, Newfoundland and Labrador",0,868025
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Government of Ontario, Toronto, Ontario",0,6608541
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","Curateur public du Québec, Montréal, Quebec",0,74484146
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Old Age Security Payments (Old Age Security Act) - see appendix 2","City of Toronto, Toronto, Ontario",0,178914
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Guaranteed Income Supplement Payments (Old Age Security Act) - see appendix 2",,10066152466,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Carrefour d'alimentation et de partage Saint-Barnabé, Montréal, Quebec",0,124885
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Capital Regional District, Victoria, British Columbia",0,625023
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Calgary Homeless Foundation, Calgary, Alberta",0,6343538
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Cairdeil Place Society, Sydney, Nova Scotia",0,465500
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Café de rue Solidaire, Terrebonne, Quebec",0,102104
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Cactus Montréal, Montréal, Quebec",0,205953
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Brandon Neighbourhood Renewal Corporation, Brandon, Manitoba",0,1151576
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Bathurst Youth Centre, Bathurst, New Brunswick",0,462888
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Auberge Madeleine, Montréal, Quebec",0,122170
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Association Bénévole Amitié Inc, Montréal, Quebec",0,135713
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Alberta Rural Development Network, Sherwood Park, Alberta",0,489558
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Affordable Housing Association of Nova Scotia, Halifax, Nova Scotia",0,2058913
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Accueil communautaire jeunesse des Basses-Laurentides, St-Eustache, Quebec",0,223990
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Accueil Bonneau, Montréal, Quebec",0,217754
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Abri de la Rive Sud, Longueuil, Quebec",0,313481
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Aboriginal Labour Force Development Circle, Toronto, Ontario",0,898209
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing",,20245645,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Yukon, Whitehorse, Yukon",0,220000
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of the Northwest Territories, Yellowknife, Northwest Territories",0,240000
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Quebec, Québec, Quebec",0,5745736
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Prince Edward Island, Charlottetown, Prince Edward Island",0,313973
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Ontario, Toronto, Ontario",0,7891027
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Newfoundland and Labrador, St John's, Newfoundland and Labrador",0,853792
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of New Brunswick, Fredericton, New Brunswick",0,155338
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of British Columbia, Victoria, British Columbia",0,2907841
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to assist unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Alberta, Edmonton, Alberta",0,1917938
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Apprenticeship Grants",,99402626,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Apprenticeship Grants","Transfer payments under $100,000 (72,983 recipients)",0,99402626
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Wage Earner Protection Program payments to eligible applicants owed wages and vacation pay, severance pay and termination pay from employers who are either bankrupt or in receivership as well as payments to trustees and receivers who will provide the necessary information to determine eligibility",,22830715,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Wage Earner Protection Program payments to eligible applicants owed wages and vacation pay, severance pay and termination pay from employers who are either bankrupt or in receivership as well as payments to trustees and receivers who will provide the necessary information to determine eligibility","Transfer payments under $100,000 (10,886 recipients)",0,22830715
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Universal Child Care Benefit (Universal Child Care Benefit Act)",,2738493220,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) Universal Child Care Benefit (Universal Child Care Benefit Act)","Transfer payments under $100,000 (1,876,520 recipients)",0,2738493220
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for liabilities including liabilities in the form of guaranteed loans under the Canada Student Loans Act",,-5284207,0
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for liabilities including liabilities in the form of guaranteed loans under the Canada Student Loans Act","Transfer payments under $100,000 (4,050 recipients)",0,-6646078
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for liabilities including liabilities in the form of guaranteed loans under the Canada Student Loans Act","Scotiabank, Toronto, Ontario",0,440103
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","(S) The provision of funds for liabilities including liabilities in the form of guaranteed loans under the Canada Student Loans Act","Royal Bank of Canada, Toronto, Ontario",0,393765
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Maison de Lauberivière, Québec, Quebec",0,270610
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Lu'ma Native Housing Society, Vancouver, British Columbia",0,2172880
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Les Oeuvres de la Maison Dauphine, Québec, Quebec",0,134973
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","L'Écluse des Laurentides, Saint-Sauveur, Quebec",0,152078
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Le Tremplin 16-3 de Sherbrooke, Sherbrooke, Quebec",0,148763
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","L'Aviron Hébergement communautaire, Laval, Quebec",0,222114
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Lakehead Social Planning Council, Thunder Bay, Ontario",0,414192
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","La rue des Femmes, Montréal, Quebec",0,156522
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","La Maison du Père, Montréal, Quebec",0,124684
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","La Maison d'accueil pour sans-abri de Chicoutimi, Chicoutimi, Quebec",0,151406
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","L'Aiguillage, Vaudreuil-Dorion, Quebec",0,100452
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Homeward Trust Foundation, Edmonton, Ontario",0,6478420
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Hébergement d'urgence Terrebonne, Terrebonne, Quebec",0,352370
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Groupe Communautaire l'Itinéraire, Montréal, Quebec",0,149714
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Greater Vancouver Regional District, Burnaby, British Columbia",0,7491428
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Gîte Jeunesse, Beauport, Quebec",0,165813
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","District of Nipissing Social and Administration Board, North Bay, Ontario",0,110476
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","County of Hastings, Belleville, Ontario",0,118549
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","Council of Yukon First Nations, Whitehorse, Yukon",0,354227
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","City of Yellowknife, Yellowknife, Northwest Territories",0,431502
2014/2015,12,"Employment and Social Development",014,"Employment and Social Development","Contributions to not-for-profit organizations, individuals, municipal governments, Band/tribal councils and other Aboriginal organizations, public health and educational institutions, Régies régionales, for-profit enterprises, research organizations and research institutes to support activities to help alleviate and prevent homelessness across Canada and to carry out research on homelessness to help communities better understand and more effectively address homelessness issues","City of Winnipeg, Winnipeg, Manitoba",0,5757344
