FSCL_YR,MINC,MINE,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,TOT_CY_XPND_AMT,AGRG_PYMT_AMT
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Ranch Ehrlo Society Pilot Butte Sask",0,127214
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Rainbow Youth Centre Regina Sask",0,173566
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Radius Community Centre Saskatoon Sask",0,135145
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Quinte Adult Day School Belleville Ont",0,112794
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Quebec Cree Jobs Partnership Project Montréal Que",0,9441861
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Quality Continuous Improvement Centre for Community Education and Training Mississauga Ont",0,554223
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","PTP ASEP Training Society Prince George BC",0,4191029
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Pro-vert Montréal Que",0,144639
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Project Literacy Kelowna Society Kelowna BC",0,371741
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Project Discovery Montague PEI",0,106638
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","PRISE Victoriaville Que",0,132706
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Prince Rupert ASEP Society Prince Rupert BC",0,621300
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Prince George Nechako Aboriginal Employment & Training Association Prince George BC",0,6845069
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Prince Albert & District Community Service Centre Prince Albert Sask",0,188291
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Prestige Soccer School Laval Que",0,159979
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Prairie Harvest Christian Life Centre Yorkton Sask",0,102270
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Plein Milieu Montréal Que",0,115315
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Place aux compétences Richibucto NB",0,133842
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Pipe Dreams Brantford Brantford Ont",0,838223
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Pinecrest-Queensway Health and Community Services Ottawa Ont",0,521415
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Phoenix Youth Programs Halifax NS",0,244690
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Phase 2 Raglan Tamatumani Montréal Que",0,2859026
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Petites-Mains Montréal Que",0,293265
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Pathways For Children Youth & Families of York Region Markham Ont",0,234776
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Pathfinder Youth Centre Society Surrey BC",0,1125316
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Partners In Employment Stratford Ont",0,170882
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","St John River Valley Tribal Council Woodstock First Nation NB",0,1573984
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","St Barbe Development Association Plum Point NL",0,124219
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","SPHERE-Québec Québec Que",0,3891142
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Spectrum Job Search Centre Victoria BC",0,287707
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Specialized Training Employment and Placement Society of Red Deer Red Deer Alta",0,267399
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Southern First Nations Secretariat Bothwell Ont",0,1609162
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Somali Canadian Education and Rural Development Organization Edmonton Alta",0,101643
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Solidarité ethnique régionale de la Yamaska Granby Que",0,127512
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Skanehiokwaioteh Incorporated Brantford Ont",0,2000000
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Six Independent Alberta First Nations Society of Hobbema Hobbema Alta",0,4352076
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Sioux Lookout Area Aboriginal Management Board Sioux Lookout Ont",0,3789644
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Signal Hill Tattoo Historic Military Animation Program Mt Pearl NL",0,164145
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Shuswap Nation Tribal Council Kamloops BC",0,2802472
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Shooniyaa Wa-Biitong Training and Employment Centre for the Treaty #3 Area Kenora Ont",0,4029233
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Sheshatshiu Innu Band Council Sheshatshiu NL",0,519827
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Service Intégration Travail Outaouais Gatineau Que",0,240645
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Segue Career Options Inc Winkler Man",0,187662
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Second Chance Guelph Ont",0,303814
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Seabird Island Education Society Agassiz BC",0,408212
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Scouts Canada Ottawa Ont",0,187770
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","School District Seventeen Oromocto NB",0,269455
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Saskatoon Trades and Skills Centre Inc Saskatoon Sask",0,137503
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Saskatoon Public Schools Saskatoon Sask",0,155599
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Saskatchewan Tourism Education Council Saskatoon Sask",0,226642
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Saskatchewan Intercultural Association Inc Saskatoon Sask",0,114701
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Saskatchewan Indian Training Assessment Group Inc Saskatoon Sask",0,24651890
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Saskatchewan Abilities Council Saskatoon Sask",0,447931
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Samson Cree Nation Hobbema Alta",0,288296
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Salmon Arm Partners In Community Leadership Association Salmon Arm BC",0,148786
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Saint Mary's University Halifax NS",0,200303
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Sahtu Dene Council Deline NWT",0,697972
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Rural Community Learning Inc Alberton PEI",0,102607
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Rupertsland Institute Edmonton Alta",0,9136752
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Royal City Soccer Club Burlington Ont",0,416021
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Rosalie Hall Scarborough Ont",0,218108
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Richmond Centre for Disability Richmond BC",0,192399
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Une Affaire de Famille Ormstown Que",0,128677
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Unama'ki Economic Benefits Office Membertou NS",0,1008208
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","UFCW Local 247 Education and Training Centre New Westminster BC",0,713631
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Tungasuvvingat Inuit Ottawa Ont",0,228327
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Tropicana Community Services Organization Scarborough Ont",0,234554
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Tribune Bay Outdoor Education Society Hornby Island BC",0,107073
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Tribal Resources Investment Corporation Prince Rupert BC",0,370621
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Tribal Chiefs Employment and Training Services Edmonton Alta",0,2512964
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Tremplin travail / Carrefour Jeunesse-Emploi Amqui Que",0,176512
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Training Education and Careers Havelock Centre Havelock Ont",0,390083
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Trade Winds To Success Training Society Edmonton Alta",0,1204958
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Town Youth Participation Strategies Merrickville Ont",0,175506
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","TOP: Youth Employment Services Inc Weyburn Sask",0,105418
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Threshold School of Building Hamilton Ont",0,446886
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","University of British Columbia Vancouver BC",0,156014
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The training coordinating group for persons with disabilities Toronto Ont",0,582244
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Shouters National Evangelical Spiritual Baptist Faith International Centre of Canada Scarborough Ont",0,132605
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Sanctuary Church of Oakville Oakville Ont",0,100231
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Salvation Army in Canada Toronto Ont",0,718360
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Momentum Centre Winnipeg Man",0,149215
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Learning Disabilities Association of Canada Ottawa Ont",0,443917
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The John Howard Society of Canada Kingston Ont",0,1501254
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Flower Cart New Minas NS",0,320143
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Community Training and Development Centre For Innovation and Improvement Cobourg Ont",0,218091
2011/2012,12,"Human Resources and Skills Development",014,"Human Resources and Skills Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","The Centre for Skills Development & Training Burlington Ont",0,419016
