FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Algonquin Anishinabeg Nation TC Maniwaki Que",623376
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Algonquin Nation Program Service New Liskeard Ont",464767
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Algonquins of Barriere Lake Mont-Laurier Que",2023656
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Alkier Andrew C Winnipeg Man",4014331
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Animbiigoo Zaagi'Igan Anishinaabek Beardmore Ont",183650
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Anishinaabeg Kabapikotawangag Winnipeg Man",982500
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Anishinaabeg Lands & Housing Pilot Project Kenora Ont",180000
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Anishinabe of Wauzhushk Onigum Kenora Ont",2193861
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Anishnaabeg of Naongashiing Fort Frances Ont",1501981
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Annapolis Valley Band Coldbrook NS",635897
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Aroland Band Thunder Bay Ont",2275645
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Ashcroft Band Ashcroft BC",434071
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Aspen Residences Whitehorse YT",208909
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Aspen View Regional Division 19 Athabasca Alta",576036
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Assembly of First Nations Ottawa Ont",558612
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Assembly of Manitoba Chiefs Winnipeg Man",5408390
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Asso of Iroquois Allied Indians London Ont",578712
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Athabasca Chipewyan First Nation Edmonton Alta",1334507
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Athabasca Tribal Council Ltd Fort McMurray Alta",4495865
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Atikamekw D'Opitciwan Mashteuiatsh Que",19527982
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Atikamekw Sipi Conseil de la Nation Atikamekw La Tuque Que",4293298
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Atlantic Policy Congress Fredericton NB",627736
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Attawapiskat Band Timmins Ont",12916900
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Aundeck-Omni-Kaning Toronto Ont",6569995
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Awasis Agency of Northern Manitoba Thompson Man",8525740
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","AC Indian Child/Fam Serv Corp Spiritwood Sask",3823738
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","AD Morrison and Associates Ltd London Ont",11381712
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Barren Lands Band Winnipeg Man",7345533
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Batchewana First Nation Toronto Ont",4988724
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Battleford School Division #118 North Battleford Sask",584049
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Battleford Tribal Council Mgmt Corp North Battleford Sask",4757841
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","BC Aboriginal Network on Disability Society Victoria BC",160000
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bear River Band Bear River NS",893177
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Beardy's & Okemasis Band Saskatoon Sask",11643691
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bearskin Lake Band Sioux Lookout Ont",3505579
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Beausoleil Band Penetanguishene Ont",4446590
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Beaver Lake Cree Nation Edmonton Alta",3467164
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Beecher Bay Band Westbank BC",630937
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Behcho Kq Development Corporation Yellowknife NWT",120423
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Berens River Band Winnipeg Man",9324760
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Betsiamites Band Betsiamites Que",18810164
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Big Grassy Band Fort Frances Ont",2246490
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Big Island Lake Cree Nation Cold Lake Sask",5734233
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Big River Band Canwood Sask",7604863
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Biggar Sd #50 Biggar Sask",576256
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bigstone Cree Nation Spruce Grove Alta",18197349
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bigstone Cree Social Serv Society Spruce Grove Alta",2360005
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Biinjitiwaabik Zaaging Anishinaabeg Thunder Bay Ont",2922695
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bimose Tribal Council Kenora Ont",1898388
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Birch Narrows First Nation Saskatoon Sask",2935168
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Birdtail Sioux Band Winnipeg Man",5288380
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Black Lake Band Saskatoon Sask",7761804
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Blood Band Lethbridge Alta",66930175
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bloodvein Band Man",3667404
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Blueberry River First Nations Fort St John BC",1386994
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bonaparte Band Cache Creek BC",1708500
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Boothroyd Band Hope BC",864952
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Boston Bar First Nation Hope BC",507259
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Brant Haldiman-Norfolk CDSB Brantford Ont",310400
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bridge River Band Lillooet BC",1199494
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Brokenhead Ojibway Nation Winnipeg Man",3171103
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Brunswick House Band Chapleau Ont",945917
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bouctouche Band Moncton NB",1115147
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Buffalo Plains School Division #21 Regina Sask",129847
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Buffalo Point First Nation Winnipeg Man",789116
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Buffalo River Dene Nation Saskatoon Sask",5652401
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Bunibonibee Cree Nation Winnipeg Man",20231117
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Burns Lake Band New Hazelton BC",249015
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Burnt Church Band Fredericton NB",9429104
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Burrard Band North Vancouver BC",1517798
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","BTC Human Services Corp North Battleford Sask",2352897
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Calgary Rcss Dist 1 Calgary Alta",654087
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Calgary School Dist 19 Calgary Alta",697393
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Campbell River Band Campbell River BC",1711708
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Canadian Executive Service Organization Toronto Ont",1743206
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Canadian Rockies Regional Div 12 Canmore Alta",1849456
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Canim Lake Band 100 Mile House BC",2962057
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Canoe Creek Band Williams Lake BC",1815018
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Canoe Lake Band Saskatoon Sask",4483086
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Canupawakpa Dakota First Nation Winnipeg Man",1713016
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Cape Breton Regional Municipality Sydney NS",175000
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Cape Mudge Band Campbell River BC",3228447
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Carcross/Tagish First Nations Whitehorse YT",2242559
2003/2004,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments totalling $3,590,562,000 to support Indians, Inuit and Innu for the purpose of supplying public services in the areas such as economic development, education, social development, capital facilities and maintenance, and Indian government support","Cariboo Tribal Council Williams Lake BC",448657
